2024-05-11 18:06:21,179 INFO    StreamThr :24235 [internal.py:wandb_internal():85] W&B internal server running at pid: 24235, started at: 2024-05-11 18:06:21.178751
2024-05-11 18:06:21,513 DEBUG   HandlerThread:24235 [system_monitor.py:probe():223] {'os': 'Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-05-11T22:06:21.498609', 'startedAt': '2024-05-11T22:06:21.176642', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/allen/projects/snake-rl/imitation.py', 'codePathLocal': 'imitation.py', 'codePath': 'imitation.py', 'git': {'remote': 'git@github.com:awu-lgtm/snake-rl.git', 'commit': '3346419385e4a659bb3fd80448d8f5d2795f01bb'}, 'email': 'allen.wu72@gmail.com', 'root': '/home/allen/projects/snake-rl', 'host': 'truism', 'username': 'allen', 'executable': '/home/allen/anaconda3/envs/snake/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4199.907000000003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}, {'current': 4199.907, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 24.862590789794922}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 30.939414978027344}}
2024-05-11 18:06:21,513 INFO    HandlerThread:24235 [system_monitor.py:probe():224] Finished collecting system info
2024-05-11 18:06:21,513 INFO    HandlerThread:24235 [system_monitor.py:probe():227] Publishing system info
2024-05-11 18:06:21,513 DEBUG   HandlerThread:24235 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-11 18:06:22,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/conda-environment.yaml
2024-05-11 18:06:22,428 DEBUG   HandlerThread:24235 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-11 18:06:22,429 INFO    HandlerThread:24235 [system_monitor.py:probe():229] Finished publishing system info
2024-05-11 18:06:22,431 DEBUG   SenderThread:24235 [sender.py:send():378] send: files
2024-05-11 18:06:22,431 INFO    SenderThread:24235 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-11 18:06:22,470 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: python_packages
2024-05-11 18:06:22,470 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: python_packages
2024-05-11 18:06:22,471 DEBUG   SenderThread:24235 [sender.py:send():378] send: telemetry
2024-05-11 18:06:22,471 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: stop_status
2024-05-11 18:06:22,471 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: stop_status
2024-05-11 18:06:22,673 DEBUG   SenderThread:24235 [sender.py:send():378] send: exit
2024-05-11 18:06:22,673 INFO    SenderThread:24235 [sender.py:send_exit():585] handling exit code: 1
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:send_exit():587] handling runtime: 1
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:send_exit():593] send defer
2024-05-11 18:06:22,674 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,674 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-11 18:06:22,674 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 1
2024-05-11 18:06:22,674 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,674 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-11 18:06:22,674 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-11 18:06:22,674 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 2
2024-05-11 18:06:22,674 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,674 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-11 18:06:22,674 INFO    HandlerThread:24235 [system_monitor.py:finish():203] Stopping system monitor
2024-05-11 18:06:22,675 DEBUG   SystemMonitor:24235 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-11 18:06:22,675 DEBUG   SystemMonitor:24235 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-11 18:06:22,675 DEBUG   SystemMonitor:24235 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-11 18:06:22,675 INFO    HandlerThread:24235 [interfaces.py:finish():200] Joined cpu monitor
2024-05-11 18:06:22,675 INFO    HandlerThread:24235 [interfaces.py:finish():200] Joined disk monitor
2024-05-11 18:06:22,680 INFO    HandlerThread:24235 [interfaces.py:finish():200] Joined gpu monitor
2024-05-11 18:06:22,680 INFO    HandlerThread:24235 [interfaces.py:finish():200] Joined memory monitor
2024-05-11 18:06:22,680 INFO    HandlerThread:24235 [interfaces.py:finish():200] Joined network monitor
2024-05-11 18:06:22,680 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,680 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-11 18:06:22,680 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 3
2024-05-11 18:06:22,680 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,680 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-11 18:06:22,680 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,680 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-11 18:06:22,680 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 4
2024-05-11 18:06:22,680 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,680 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-11 18:06:22,681 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 5
2024-05-11 18:06:22,681 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,681 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-11 18:06:22,681 DEBUG   SenderThread:24235 [sender.py:send():378] send: summary
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-11 18:06:22,681 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 6
2024-05-11 18:06:22,681 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,681 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-11 18:06:22,681 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,681 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-11 18:06:22,683 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: status_report
2024-05-11 18:06:22,951 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 7
2024-05-11 18:06:22,952 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:22,952 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-11 18:06:22,952 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:22,952 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-11 18:06:23,056 INFO    wandb-upload_0:24235 [upload_job.py:push():130] Uploaded file /tmp/tmpc4lo_nr0wandb/53thf3mj-wandb-metadata.json
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/conda-environment.yaml
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/config.yaml
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/output.log
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/wandb-metadata.json
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/wandb-summary.json
2024-05-11 18:06:23,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_created():271] file/dir created: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/requirements.txt
2024-05-11 18:06:23,473 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:06:24,677 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 8
2024-05-11 18:06:24,677 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:06:24,677 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:24,677 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-11 18:06:24,678 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:24,678 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-11 18:06:24,678 INFO    SenderThread:24235 [job_builder.py:build():432] Attempting to build job artifact
2024-05-11 18:06:24,678 INFO    SenderThread:24235 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-11 18:06:24,684 INFO    SenderThread:24235 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-11 18:06:24,687 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 9
2024-05-11 18:06:24,687 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:24,687 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-11 18:06:24,687 DEBUG   SenderThread:24235 [sender.py:send():378] send: artifact
2024-05-11 18:06:24,995 INFO    SenderThread:24235 [sender.py:send_artifact():1467] sent artifact job-git_github.com_awu-lgtm_snake-rl.git_imitation.py - {'id': 'QXJ0aWZhY3Q6ODMyMDYwNDk5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MzM5MzkwNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODMyMDYwNDk5', 'versionIndex': 0}}}
2024-05-11 18:06:24,995 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:24,995 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-11 18:06:24,995 INFO    SenderThread:24235 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-11 18:06:25,365 INFO    Thread-12 :24235 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/output.log
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():388] scan: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/output.log output.log
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/wandb-summary.json wandb-summary.json
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/requirements.txt requirements.txt
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/config.yaml config.yaml
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/conda-environment.yaml conda-environment.yaml
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [dir_watcher.py:finish():402] scan save: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/wandb-metadata.json wandb-metadata.json
2024-05-11 18:06:25,366 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 10
2024-05-11 18:06:25,367 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:25,367 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-11 18:06:25,367 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:25,367 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-11 18:06:25,367 INFO    SenderThread:24235 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 18:06:25,474 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:06:25,474 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:06:25,614 INFO    wandb-upload_1:24235 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/wandb-summary.json
2024-05-11 18:06:25,673 INFO    wandb-upload_0:24235 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/output.log
2024-05-11 18:06:25,682 INFO    wandb-upload_2:24235 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/requirements.txt
2024-05-11 18:06:26,038 INFO    wandb-upload_4:24235 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/conda-environment.yaml
2024-05-11 18:06:26,042 INFO    wandb-upload_3:24235 [upload_job.py:push():130] Uploaded file /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/files/config.yaml
2024-05-11 18:06:26,242 INFO    Thread-11 (_thread_body):24235 [sender.py:transition_state():613] send defer: 11
2024-05-11 18:06:26,242 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:26,242 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-11 18:06:26,243 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:26,243 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-11 18:06:26,243 INFO    SenderThread:24235 [file_pusher.py:join():175] waiting for file pusher
2024-05-11 18:06:26,243 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 12
2024-05-11 18:06:26,243 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:26,243 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-11 18:06:26,243 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:26,243 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-11 18:06:26,243 INFO    SenderThread:24235 [file_stream.py:finish():601] file stream finish called
2024-05-11 18:06:26,325 INFO    SenderThread:24235 [file_stream.py:finish():605] file stream finish is done
2024-05-11 18:06:26,325 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 13
2024-05-11 18:06:26,325 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:26,325 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-11 18:06:26,326 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:26,326 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-11 18:06:26,326 INFO    SenderThread:24235 [sender.py:transition_state():613] send defer: 14
2024-05-11 18:06:26,326 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: defer
2024-05-11 18:06:26,326 INFO    HandlerThread:24235 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-11 18:06:26,326 DEBUG   SenderThread:24235 [sender.py:send():378] send: final
2024-05-11 18:06:26,326 DEBUG   SenderThread:24235 [sender.py:send():378] send: footer
2024-05-11 18:06:26,326 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: defer
2024-05-11 18:06:26,326 INFO    SenderThread:24235 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-11 18:06:26,326 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:06:26,327 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:06:26,327 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-11 18:06:26,327 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: poll_exit
2024-05-11 18:06:26,328 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: server_info
2024-05-11 18:06:26,328 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: get_summary
2024-05-11 18:06:26,328 DEBUG   SenderThread:24235 [sender.py:send_request():405] send_request: server_info
2024-05-11 18:06:26,329 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-11 18:06:26,329 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-11 18:06:26,388 INFO    MainThread:24235 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-05-11 18:06:26,388 INFO    MainThread:24235 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-05-11 18:06:26,388 INFO    MainThread:24235 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-05-11 18:06:26,388 DEBUG   HandlerThread:24235 [handler.py:handle_request():158] handle_request: shutdown
2024-05-11 18:06:26,388 INFO    HandlerThread:24235 [handler.py:finish():882] shutting down handler
2024-05-11 18:06:27,328 INFO    WriterThread:24235 [datastore.py:close():296] close: /home/allen/projects/snake-rl/wandb/run-20240511_180621-co5wddae/run-co5wddae.wandb
2024-05-11 18:06:27,388 INFO    SenderThread:24235 [sender.py:finish():1545] shutting down sender
2024-05-11 18:06:27,388 INFO    SenderThread:24235 [file_pusher.py:finish():169] shutting down file pusher
2024-05-11 18:06:27,388 INFO    SenderThread:24235 [file_pusher.py:join():175] waiting for file pusher
